Coordinates
nRows=3601
nColumns=4
inDegrees=yes
endheader
Time	Hip	Knee	Ankle
0	17.9426287	81.3213213	124.1441441
0.000208333333333333	17.9459378579915	81.3352775666667	124.13047418
0.000416666666666667	17.9490911658175	81.3492338333333	124.11680426
0.000625	17.952026294255	81.3631901	124.10313434
0.000833333333333333	17.9546809140809	81.3771463666667	124.08946442
0.00104166666666667	17.9569926960725	81.3911026333333	124.0757945
0.00125	17.9588993110066	81.4050589	124.06212458
0.00145833333333333	17.9603384296604	81.4190151666667	124.04845466
0.00166666666666667	17.961314003347	81.4329714333333	124.03478474
0.001875	17.9621763401934	81.4469277	124.02111482
0.00208333333333333	17.9629676076312	81.4608839666667	124.0074449
0.00229166666666667	17.9636653541265	81.4748402333333	123.99377498
0.0025	17.964247128145	81.4887965	123.98010506
0.00270833333333333	17.9646904781529	81.5027527666667	123.96643514
0.00291666666666667	17.9649729526159	81.5167090333333	123.95276522
0.003125	17.9650721	81.5306653	123.9390953
0.00333333333333333	17.9648564956734	81.544621567437	123.92542538
0.00354166666666667	17.9642554251169	81.5585778359407	123.91175546
0.00375	17.9633375019652	81.5725341048	123.89808554
0.00395833333333333	17.9621713398532	81.5864903733037	123.88441562
0.00416666666666667	17.9608255524155	81.6004466407407	123.8707457
0.004375	17.959368753287	81.6144029064	123.85707578
0.00458333333333333	17.9578695561024	81.6283591695704	123.84340586
0.00479166666666667	17.9563402133196	81.642315429363	123.829818960867
0.005	17.9545054073972	81.6562716848	123.816706466692
0.00520833333333333	17.9523626602794	81.670227937037	123.80387861549
0.00541666666666667	17.9499652146303	81.6841841874963	123.791050764289
0.005625	17.9473663131137	81.6981404376	123.777938270113
0.00583333333333333	17.9446191983938	81.7120966887704	123.764256489989
0.00604166666666667	17.9417771131346	81.7260529424296	123.749720780943
0.00625	17.9388933	81.7400092	123.7340465
0.00645833333333333	17.9358859885021	81.7539654616593	123.716946537263
0.00666666666666667	17.9326573062225	81.767921726163	123.698466992006
0.006875	17.9292363429299	81.7818779928	123.678823035015
0.00708333333333333	17.9256521883929	81.7958342608593	123.658229837073
0.00729166666666667	17.9219339323804	81.8097905296296	123.636902568966
0.0075	17.9181106646609	81.8237467984	123.615056401478
0.00770833333333333	17.9142114750031	81.8377030664593	123.592906505395
0.00791666666666667	17.9102467719885	81.8516593333333	123.57050920236
0.008125	17.9061299944165	81.8656156	123.54714021663
0.00833333333333333	17.9018624432616	81.8795718666667	123.522890748877
0.00854166666666667	17.8974637047026	81.8935281333333	123.498012365394
0.00875	17.8929533649182	81.9074844	123.472756632472
0.00895833333333333	17.8883510100871	81.9214406666667	123.447375116405
0.00916666666666667	17.8836762263881	81.9353969333333	123.422119383483
0.009375	17.8789486	81.9493532	123.397241
0.00958333333333333	17.8741372734776	81.9633094666667	123.372635146667
0.00979166666666667	17.8692085223131	81.9772657333333	123.348029293333
0.01	17.8641776320914	81.991222	123.32342344
0.0102083333333333	17.859059888397	82.0051782666667	123.298817586667
0.0104166666666667	17.8538705768148	82.0191345333333	123.274211733333
0.010625	17.8486249829296	82.0330908	123.24960588
0.0108333333333333	17.843338392326	82.0470470666667	123.225000026667
0.0110416666666667	17.838016580905	82.0610033335407	123.200392358999
0.01125	17.8326169391376	82.0749596016	123.175774323706
0.0114583333333333	17.8271431038962	82.0889158703704	123.151150067838
0.0116666666666667	17.8216081287356	82.1028721391407	123.12652581197
0.011875	17.8160250672109	82.1168284072	123.101907776677
0.0120833333333333	17.8104069728767	82.130784673837	123.077302182535
0.0122916666666667	17.8047668992881	82.1447409383407	123.052715250117
0.0125	17.7991179	82.1586972	123.0281532
0.0127083333333333	17.7934408856635	82.1726534575704	123.003595021011
0.0129166666666667	17.7877161197801	82.1866097112296	122.979026867232
0.013125	17.7819556851802	82.2005659624	122.95446570712
0.0133333333333333	17.7761716646939	82.2145222125037	122.929928509132
0.0135416666666667	17.7703761411517	82.228478462963	122.905432241725
0.01375	17.7645811973838	82.2424347152	122.880993873356
0.0139583333333333	17.7587989162205	82.256390970637	122.856630372483
0.0141666666666667	17.7530338236705	82.2703472304296	122.832359560162
0.014375	17.7472526680608	82.2843034936	122.808188625337
0.0145833333333333	17.7414599918219	82.2982597592593	122.78409732377
0.0147916666666667	17.7356678949197	82.3122160266963	122.760062903609
0.015	17.7298884773204	82.3261722952	122.736062613003
0.0152083333333333	17.72413383899	82.3401285640593	122.7120737001
0.0154166666666667	17.7184160798945	82.354084832563	122.68807341305
0.015625	17.7127473	82.3680411	122.664039
0.0158333333333333	17.7071076412415	82.3819973666667	122.639979941659
0.0160416666666667	17.7014779231455	82.3959536333333	122.615920886163
0.01625	17.6958712620654	82.4099099	122.5918618328
0.0164583333333333	17.6903007743545	82.4238661666667	122.567802780859
0.0166666666666667	17.6847795763662	82.4378224333333	122.54374372963
0.016875	17.6793207844537	82.4517787	122.5196846784
0.0170833333333333	17.6739375149703	82.4657349666667	122.495625626459
0.0172916666666667	17.6686333857928	82.4796912333333	122.471566573541
0.0175	17.6633653802901	82.4936475	122.4475075216
0.0177083333333333	17.6581393086889	82.5076037666667	122.42344847037
0.0179166666666667	17.6529705750118	82.5215600333333	122.399389419141
0.018125	17.6478745832816	82.5355163	122.3753303672
0.0183333333333333	17.6428667375211	82.5494725666667	122.351271313837
0.0185416666666667	17.637962441753	82.5634288333333	122.327212258341
0.01875	17.6331771	82.5773851	122.3031532
0.0189583333333333	17.6284765455953	82.591341367437	122.27909413757
0.0191666666666667	17.623829520991	82.6052976359407	122.25503507123
0.019375	17.6192557938883	82.6192539048	122.2309760024
0.0195833333333333	17.6147751319886	82.6332101733037	122.206916932504
0.0197916666666667	17.6104073029931	82.6471664407407	122.182857862963
0.02	17.6061720746031	82.6611227064	122.1587987952
0.0202083333333333	17.6020892145199	82.6750789695704	122.134739730637
0.0204166666666667	17.5981602384349	82.6889511267921	122.110803642745
0.020625	17.5942986641915	82.7023426935394	122.087570257177
0.0208333333333333	17.5905143442167	82.7154459054154	122.064758493466
0.0210416666666667	17.5868357454142	82.7285491155135	122.041946731532
0.02125	17.5832913346877	82.7419406769275	122.018713351297
0.0214583333333333	17.5799095789407	82.7559089427508	121.994636732683
0.0216666666666667	17.5767189450769	82.7707422660771	121.96929525561
0.021875	17.5737479	82.786729	121.9422673
0.0220833333333333	17.5709030390453	82.8041967813214	121.913085696941
0.0222916666666667	17.5681048793873	82.8231120230084	121.88183243766
0.0225	17.5654027706888	82.843221242402	121.848909642288
0.0227083333333333	17.5628460626124	82.8642709568432	121.814719430957
0.0229166666666667	17.560484104821	82.8860076836733	121.779663923796
0.023125	17.5583662469771	82.9081779402332	121.744145240937
0.0233333333333333	17.5565418387434	82.9305282438639	121.70856550251
0.0235416666666667	17.5550062636329	82.9529580797735	121.67312651673
0.02375	17.5534931342112	82.9761506918274	121.636954807486
0.0239583333333333	17.552018431263	83.000053914615	121.600063775331
0.0241666666666667	17.5506529972561	83.0244647170062	121.562658941097
